Transaction_ID,Customer_ID,Date,Type,Category,Merchant,Amount,Balance,Fraud_Flag
TXN00285,CUST109,2025-01-19 20:20:00,Credit,Health,Local Shell Gas,21.58,6347.57,0
TXN00286,CUST101,2025-01-19 21:55:00,Debit,Health,Target,94.72,12204.28,0
TXN00287,CUST116,2025-01-19 23:31:00,Credit,Shopping,Starbucks,65.45,10815.51,0
TXN00288,CUST107,2025-01-20 01:06:00,Credit,Transport,Starbucks,28.87,16809.53,0
TXN00289,CUST100,2025-01-20 02:42:00,Debit,Shopping,Starbucks,226.05,7475.06,0
TXN00290,CUST108,2025-01-20 04:17:00,Debit,Shopping,Costco,6.33,16961.3,0
TXN00291,CUST110,2025-01-20 05:53:00,Debit,Transport,Local Shell Gas,49.9,13255.8,0
TXN00292,CUST121,2025-01-20 07:29:00,Credit,Shopping,City Utilities,6.52,14142.85,0
TXN00293,CUST115,2025-01-20 09:04:00,Debit,Food,Target,17.11,17663.88,0
TXN00294,CUST106,2025-01-20 10:40:00,Credit,Bills,Uber,47.3,10821.3,0
TXN00295,CUST109,2025-01-20 12:15:00,Debit,Entertainment,Stripe Vendor,11.7,6335.87,0
TXN00296,CUST122,2025-01-20 13:51:00,Credit,Transport,City Utilities,113.95,9858.92,0
TXN00297,CUST102,2025-01-20 15:26:00,Debit,Food,Uber,15.9,3110.8,0
TXN00298,CUST117,2025-01-20 17:02:00,Debit,Health,Starbucks,150.16,8464.78,0
TXN00299,CUST124,2025-01-20 18:37:00,Debit,Entertainment,Uber,11.49,11747.95,0
TXN00300,CUST123,2025-01-20 20:13:00,Debit,Entertainment,Amazon,12.34,21934.17,0
TXN00301,CUST112,2025-01-20 21:49:00,Debit,Entertainment,Amazon,48.72,5919.4,0
TXN00302,CUST106,2025-01-20 23:24:00,Debit,Shopping,Uber,277.26,10544.04,0
TXN00303,CUST124,2025-01-21 01:00:00,Credit,Shopping,Netflix,128.06,11876.01,0
TXN00304,CUST103,2025-01-21 02:35:00,Credit,Shopping,Walmart,181.43,24421.8,0
TXN00305,CUST112,2025-01-21 04:11:00,Debit,Shopping,Stripe Vendor,23.32,5896.08,0
TXN00306,CUST119,2025-01-21 05:46:00,Debit,Food,Costco,220.58,15415.96,0
TXN00307,CUST100,2025-01-21 07:22:00,Debit,Shopping,Uber,5.98,7469.08,0
TXN00308,CUST107,2025-01-21 08:58:00,Credit,Transport,Target,33.75,16843.28,0
TXN00309,CUST113,2025-01-21 10:33:00,Debit,Entertainment,Netflix,119.88,20691.03,0
TXN00310,CUST115,2025-01-21 12:09:00,Debit,Food,Local Shell Gas,61.45,17602.43,0
TXN00311,CUST113,2025-01-21 13:44:00,Debit,Health,Netflix,502.68,20188.35,0
TXN00312,CUST111,2025-01-21 15:20:00,Debit,Shopping,Stripe Vendor,8.7,10886.48,0
TXN00313,CUST118,2025-01-21 16:55:00,Debit,Health,Target,793.4,17587.23,0
TXN00314,CUST122,2025-01-21 18:31:00,Credit,Entertainment,Netflix,122.26,9981.18,0
TXN00315,CUST114,2025-01-21 20:06:00,Debit,Food,Costco,103.17,5374.03,0
TXN00316,CUST101,2025-01-21 21:42:00,Debit,Entertainment,Walmart,12.36,12191.92,0
TXN00317,CUST101,2025-01-21 23:18:00,Debit,Health,Target,43.31,12148.61,0
TXN00318,CUST122,2025-01-22 00:53:00,Credit,Food,Amazon,315.29,10296.47,0
TXN00319,CUST121,2025-01-22 02:29:00,Credit,Bills,Costco,57.48,14200.33,0
TXN00320,CUST118,2025-01-22 04:04:00,Debit,Food,Starbucks,135.04,17452.19,0
TXN00321,CUST124,2025-01-22 05:40:00,Debit,Shopping,Local Shell Gas,916.24,10959.77,0
TXN00322,CUST121,2025-01-22 07:15:00,Debit,Health,Stripe Vendor,41.63,14158.7,0
TXN00323,CUST121,2025-01-22 08:51:00,Debit,Entertainment,Stripe Vendor,107.99,14050.71,0
TXN00324,CUST116,2025-01-22 10:27:00,Debit,Entertainment,Uber,148.06,10667.45,0
TXN00325,CUST119,2025-01-22 12:02:00,Credit,Entertainment,Stripe Vendor,26.59,15442.55,0
TXN00326,CUST109,2025-01-22 13:38:00,Debit,Transport,Stripe Vendor,24.32,6311.55,0
TXN00327,CUST105,2025-01-22 15:13:00,Debit,Transport,Walmart,78.12,22584.42,0
TXN00328,CUST114,2025-01-22 16:49:00,Debit,Shopping,Local Shell Gas,63.49,5310.54,0
TXN00329,CUST121,2025-01-22 18:24:00,Debit,Bills,Walmart,155.3,13895.41,0
TXN00330,CUST110,2025-01-22 20:00:00,Debit,Transport,Amazon,13.65,13242.15,0
TXN00331,CUST104,2025-01-22 21:36:00,Debit,Food,Target,434.78,5562.21,0
TXN00332,CUST100,2025-01-22 23:11:00,Debit,Health,Netflix,6.73,7462.35,0
TXN00333,CUST107,2025-01-23 00:47:00,Credit,Shopping,Local Shell Gas,115.35,16958.63,0
TXN00334,CUST120,2025-01-23 02:22:00,Credit,Bills,Netflix,104.24,11347.21,0
TXN00335,CUST111,2025-01-23 03:58:00,Debit,Food,Starbucks,22.36,10864.12,0
TXN00336,CUST111,2025-01-23 05:33:00,Credit,Entertainment,Walmart,24.63,10888.75,0
TXN00337,CUST104,2025-01-23 07:09:00,Credit,Transport,Costco,193.82,5756.03,0
TXN00338,CUST106,2025-01-23 08:44:00,Debit,Food,Netflix,267.24,10276.8,0
TXN00339,CUST103,2025-01-23 10:20:00,Debit,Bills,Costco,44.92,24376.88,0
TXN00340,CUST105,2025-01-23 11:56:00,Debit,Shopping,Uber,74.14,22510.28,0
TXN00341,CUST112,2025-01-23 13:31:00,Credit,Food,Local Shell Gas,57.62,5953.7,0
TXN00342,CUST119,2025-01-23 15:07:00,Credit,Shopping,Uber,14.04,15456.59,0
TXN00343,CUST114,2025-01-23 16:42:00,Credit,Entertainment,Target,139.21,5449.75,0
TXN00344,CUST102,2025-01-23 18:18:00,Credit,Bills,Uber,214.29,3325.09,0
TXN00345,CUST122,2025-01-23 19:53:00,Debit,Bills,Costco,48.64,10247.83,0
TXN00346,CUST107,2025-01-23 21:29:00,Credit,Transport,Stripe Vendor,559.75,17518.38,0
TXN00347,CUST119,2025-01-23 23:05:00,Debit,Health,Walmart,14.47,15442.12,0
TXN00348,CUST115,2025-01-24 00:40:00,Credit,Bills,Uber,135.09,17737.52,0
TXN00349,CUST112,2025-01-24 02:16:00,Debit,Food,Target,76.35,5877.35,0
TXN00350,CUST117,2025-01-24 03:51:00,Debit,Food,Local Shell Gas,76.0,8388.78,0
TXN00351,CUST109,2025-01-24 05:27:00,Debit,Food,City Utilities,78.42,6233.13,0
TXN00352,CUST118,2025-01-24 07:02:00,Debit,Entertainment,Target,40.92,17411.27,0
TXN00353,CUST116,2025-01-24 08:38:00,Debit,Bills,Walmart,155.87,10511.58,0
TXN00354,CUST123,2025-01-24 10:13:00,Credit,Bills,Netflix,158.43,22092.6,0
TXN00355,CUST118,2025-01-24 11:49:00,Debit,Food,Amazon,44.82,17366.45,0
TXN00356,CUST122,2025-01-24 13:25:00,Debit,Transport,Local Shell Gas,221.44,10026.39,0
TXN00357,CUST104,2025-01-24 15:00:00,Debit,Transport,Costco,50.72,5705.31,0
TXN00358,CUST120,2025-01-24 16:36:00,Credit,Bills,Amazon,159.96,11507.17,0
TXN00359,CUST122,2025-01-24 18:11:00,Credit,Bills,Target,20.48,10046.87,0
TXN00360,CUST108,2025-01-24 19:47:00,Debit,Shopping,Target,27.17,16934.13,0
TXN00361,CUST111,2025-01-24 21:22:00,Debit,Bills,Target,50.54,10838.21,0
TXN00362,CUST120,2025-01-24 22:58:00,Debit,Food,Amazon,113.13,11394.04,0
TXN00363,CUST100,2025-01-25 00:34:00,Credit,Health,Uber,129.45,7591.8,0
TXN00364,CUST100,2025-01-25 02:09:00,Debit,Entertainment,Walmart,65.57,7526.23,0
TXN00365,CUST114,2025-01-25 03:45:00,Credit,Bills,Local Shell Gas,14.72,5464.47,0
TXN00366,CUST101,2025-01-25 05:20:00,Credit,Bills,Walmart,61.14,12209.75,0
TXN00367,CUST121,2025-01-25 06:56:00,Debit,Food,Local Shell Gas,145.07,13750.34,0
TXN00368,CUST115,2025-01-25 08:31:00,Credit,Shopping,Local Shell Gas,138.4,17875.92,0
TXN00369,CUST124,2025-01-25 10:07:00,Credit,Health,Netflix,25.95,10985.72,0
TXN00370,CUST107,2025-01-25 11:42:00,Debit,Bills,Target,5.94,17512.44,0
TXN00371,CUST112,2025-01-25 13:18:00,Credit,Transport,City Utilities,172.8,6050.15,0
TXN00372,CUST120,2025-01-25 14:54:00,Credit,Transport,Starbucks,18.5,11412.54,0
TXN00373,CUST100,2025-01-25 16:29:00,Credit,Transport,Walmart,15.31,7541.54,0
TXN00374,CUST115,2025-01-25 18:05:00,Credit,Entertainment,Netflix,5.32,17881.24,0
TXN00375,CUST106,2025-01-25 19:40:00,Credit,Entertainment,Target,73.0,10349.8,0
TXN00376,CUST104,2025-01-25 21:16:00,Debit,Health,Stripe Vendor,88.96,5616.35,0
TXN00377,CUST121,2025-01-25 22:51:00,Credit,Bills,Stripe Vendor,126.82,13877.16,0
TXN00378,CUST122,2025-01-26 00:27:00,Credit,Bills,Uber,47.13,10094.0,0
TXN00379,CUST102,2025-01-26 02:03:00,Debit,Bills,Amazon,153.72,3171.37,0
TXN00380,CUST111,2025-01-26 03:38:00,Debit,Entertainment,Stripe Vendor,27.26,10810.95,0
TXN00381,CUST115,2025-01-26 05:14:00,Debit,Health,Costco,219.05,17662.19,0
TXN00382,CUST118,2025-01-26 06:49:00,Debit,Bills,Target,106.79,17259.66,0
TXN00383,CUST104,2025-01-26 08:25:00,Debit,Food,Starbucks,110.22,5506.13,0
TXN00384,CUST121,2025-01-26 10:00:00,Debit,Shopping,City Utilities,33.25,13843.91,0
TXN00385,CUST124,2025-01-26 11:36:00,Debit,Transport,Target,14.24,10971.48,0
TXN00386,CUST113,2025-01-26 13:12:00,Debit,Transport,Stripe Vendor,80.0,20108.35,0
TXN00387,CUST104,2025-01-26 14:47:00,Credit,Food,Starbucks,119.73,5625.86,0
TXN00388,CUST114,2025-01-26 16:23:00,Credit,Bills,City Utilities,16.98,5481.45,0
TXN00389,CUST116,2025-01-26 17:58:00,Credit,Health,Uber,365.78,10877.36,0
TXN00390,CUST113,2025-01-26 19:34:00,Debit,Health,Uber,476.96,19631.39,0
TXN00391,CUST119,2025-01-26 21:09:00,Debit,Entertainment,Netflix,99.62,15342.5,0
TXN00392,CUST104,2025-01-26 22:45:00,Debit,Bills,City Utilities,364.65,5261.21,0
TXN00393,CUST111,2025-01-27 00:20:00,Debit,Health,City Utilities,28.73,10782.22,0
TXN00394,CUST115,2025-01-27 01:56:00,Debit,Bills,Costco,8.09,17654.1,0
TXN00395,CUST115,2025-01-27 03:32:00,Credit,Transport,City Utilities,9.82,17663.92,0
TXN00396,CUST120,2025-01-27 05:07:00,Credit,Transport,Stripe Vendor,111.27,11523.81,0
TXN00397,CUST106,2025-01-27 06:43:00,Debit,Entertainment,Costco,12.63,10337.17,0
TXN00398,CUST103,2025-01-27 08:18:00,Debit,Transport,City Utilities,386.98,23989.9,0
TXN00399,CUST100,2025-01-27 09:54:00,Debit,Bills,Walmart,23.37,7518.17,0
TXN00400,CUST104,2025-01-27 11:29:00,Debit,Food,Netflix,48.61,5212.6,0
TXN00401,CUST122,2025-01-27 13:05:00,Credit,Entertainment,Netflix,212.47,10306.47,0
TXN00402,CUST109,2025-01-27 14:41:00,Debit,Food,Walmart,34.62,6198.51,0
TXN00403,CUST121,2025-01-27 16:16:00,Debit,Bills,Costco,38.4,13805.51,0
TXN00404,CUST104,2025-01-27 17:52:00,Debit,Entertainment,Uber,128.37,5084.23,0
TXN00405,CUST103,2025-01-27 19:27:00,Debit,Food,Walmart,43.77,23946.13,0
TXN00406,CUST101,2025-01-27 21:03:00,Credit,Entertainment,Target,34.42,12244.17,0
TXN00407,CUST119,2025-01-27 22:38:00,Credit,Bills,Amazon,40.19,15382.69,0
TXN00408,CUST109,2025-01-28 00:14:00,Debit,Health,Starbucks,85.95,6112.56,0
TXN00409,CUST118,2025-01-28 01:49:00,Debit,Entertainment,Uber,411.12,16848.54,0
TXN00410,CUST100,2025-01-28 03:25:00,Debit,Health,Uber,219.23,7298.94,0
TXN00411,CUST123,2025-01-28 05:01:00,Credit,Bills,Local Shell Gas,45.19,22137.79,0
TXN00412,CUST104,2025-01-28 06:36:00,Debit,Entertainment,Uber,59.19,5025.04,0
TXN00413,CUST112,2025-01-28 08:12:00,Credit,Entertainment,Netflix,79.95,6130.1,0
TXN00414,CUST103,2025-01-28 09:47:00,Credit,Health,Uber,468.19,24414.32,0
TXN00415,CUST115,2025-01-28 11:23:00,Debit,Transport,Target,27.71,17636.21,0
TXN00416,CUST123,2025-01-28 12:58:00,Debit,Health,Uber,58.08,22079.71,0
TXN00417,CUST115,2025-01-28 14:34:00,Credit,Health,City Utilities,161.87,17798.08,0
TXN00418,CUST122,2025-01-28 16:10:00,Credit,Health,Netflix,403.72,10710.19,0
TXN00419,CUST101,2025-01-28 17:45:00,Debit,Bills,Walmart,25.31,12218.86,0
TXN00420,CUST116,2025-01-28 19:21:00,Credit,Shopping,Walmart,35.96,10913.32,0
TXN00421,CUST119,2025-01-28 20:56:00,Debit,Health,Stripe Vendor,35.69,15347.0,0
TXN00422,CUST123,2025-01-28 22:32:00,Debit,Entertainment,Amazon,7.54,22072.17,0
TXN00423,CUST111,2025-01-29 00:07:00,Credit,Food,Amazon,116.2,10898.42,0
TXN00424,CUST117,2025-01-29 01:43:00,Credit,Transport,City Utilities,138.3,8527.08,0
TXN00425,CUST102,2025-01-29 03:18:00,Debit,Health,Amazon,115.72,3055.65,0
TXN00426,CUST100,2025-01-29 04:54:00,Debit,Health,Uber,13.88,7285.06,0
TXN00427,CUST100,2025-01-29 06:30:00,Debit,Transport,Walmart,13.61,7271.45,0
TXN00428,CUST118,2025-01-29 08:05:00,Debit,Health,Uber,33.35,16815.19,0
TXN00429,CUST110,2025-01-29 09:41:00,Debit,Entertainment,Local Shell Gas,46.15,13196.0,0
TXN00430,CUST104,2025-01-29 11:16:00,Debit,Shopping,Stripe Vendor,190.32,4834.72,0
TXN00431,CUST111,2025-01-29 12:52:00,Debit,Health,Walmart,25.84,10872.58,0
TXN00432,CUST102,2025-01-29 14:27:00,Debit,Transport,Amazon,10.41,3045.24,0
TXN00433,CUST100,2025-01-29 16:03:00,Debit,Health,Starbucks,65.1,7206.35,0
TXN00434,CUST100,2025-01-29 17:39:00,Debit,Bills,Uber,69.62,7136.73,0
TXN00435,CUST107,2025-01-29 19:14:00,Debit,Entertainment,Target,76.94,17435.5,0
TXN00436,CUST109,2025-01-29 20:50:00,Debit,Entertainment,Starbucks,215.47,5897.09,0
TXN00437,CUST110,2025-01-29 22:25:00,Credit,Shopping,Target,17.38,13213.38,0
TXN00438,CUST111,2025-01-30 00:01:00,Debit,Bills,Local Shell Gas,151.06,10721.52,0
TXN00439,CUST112,2025-01-30 01:36:00,Credit,Bills,Amazon,54.49,6184.59,0
TXN00440,CUST111,2025-01-30 03:12:00,Credit,Shopping,Uber,49.52,10771.04,0
TXN00441,CUST113,2025-01-30 04:48:00,Credit,Food,Uber,328.55,19959.94,0
TXN00442,CUST101,2025-01-30 06:23:00,Debit,Health,Target,39.28,12179.58,0
TXN00443,CUST118,2025-01-30 07:59:00,Debit,Bills,Uber,128.45,16686.74,0
TXN00444,CUST117,2025-01-30 09:34:00,Credit,Food,Local Shell Gas,43.61,8570.69,0
TXN00445,CUST102,2025-01-30 11:10:00,Debit,Food,Netflix,89.9,2955.34,0
TXN00446,CUST122,2025-01-30 12:45:00,Debit,Entertainment,Netflix,190.18,10520.01,0
TXN00447,CUST116,2025-01-30 14:21:00,Credit,Health,Target,261.17,11174.49,0
TXN00448,CUST107,2025-01-30 15:56:00,Debit,Entertainment,Amazon,223.94,17211.56,0
TXN00449,CUST109,2025-01-30 17:32:00,Debit,Transport,Target,109.72,5787.37,0
TXN00450,CUST101,2025-01-30 19:08:00,Debit,Entertainment,Costco,39.33,12140.25,0
TXN00451,CUST118,2025-01-30 20:43:00,Debit,Bills,Uber,17638.36,-1086.51,1
TXN00452,CUST108,2025-01-30 22:19:00,Debit,Bills,Uber,153.51,16780.62,0
TXN00453,CUST106,2025-01-30 23:54:00,Credit,Health,Netflix,6.29,10343.46,0
TXN00454,CUST103,2025-01-31 01:30:00,Credit,Food,Starbucks,74.41,24488.73,0
TXN00455,CUST120,2025-01-31 03:05:00,Credit,Bills,Target,227.38,11751.19,0
TXN00456,CUST117,2025-01-31 04:41:00,Debit,Entertainment,Amazon,85.7,8484.99,0
TXN00457,CUST112,2025-01-31 06:17:00,Credit,Entertainment,Netflix,49.77,6234.36,0
TXN00458,CUST110,2025-01-31 07:52:00,Credit,Health,Target,251.5,13464.88,0
TXN00459,CUST123,2025-01-31 09:28:00,Debit,Entertainment,Walmart,25.34,22046.83,0
TXN00460,CUST103,2025-01-31 11:03:00,Debit,Shopping,Amazon,32.75,24455.98,0
TXN00461,CUST124,2025-01-31 12:39:00,Debit,Health,Amazon,144.53,10826.95,0
TXN00462,CUST120,2025-01-31 14:14:00,Credit,Health,City Utilities,57.14,11808.33,0
TXN00463,CUST124,2025-01-31 15:50:00,Credit,Bills,Starbucks,154.8,10981.75,0
TXN00464,CUST103,2025-01-31 17:25:00,Debit,Health,Local Shell Gas,25.59,24430.39,0
TXN00465,CUST109,2025-01-31 19:01:00,Credit,Transport,Amazon,39.89,5827.26,0
TXN00466,CUST104,2025-01-31 20:37:00,Credit,Bills,City Utilities,25.44,4860.16,0
TXN00467,CUST108,2025-01-31 22:12:00,Debit,Bills,Uber,371.68,16408.94,0
TXN00468,CUST123,2025-01-31 23:48:00,Debit,Shopping,Target,67.38,21979.45,0
TXN00469,CUST102,2025-02-01 01:23:00,Debit,Bills,Stripe Vendor,54.36,2900.98,0
TXN00470,CUST116,2025-02-01 02:59:00,Debit,Food,Stripe Vendor,6.72,11167.77,0
TXN00471,CUST102,2025-02-01 04:34:00,Debit,Entertainment,Starbucks,24.99,2875.99,0
TXN00472,CUST115,2025-02-01 06:10:00,Credit,Entertainment,Uber,70.6,17868.68,0
TXN00473,CUST103,2025-02-01 07:46:00,Debit,Health,Amazon,13.52,24416.87,0
TXN00474,CUST117,2025-02-01 09:21:00,Credit,Shopping,Uber,90.78,8575.77,0
TXN00475,CUST116,2025-02-01 10:57:00,Credit,Entertainment,City Utilities,77.84,11245.61,0
TXN00476,CUST106,2025-02-01 12:32:00,Debit,Food,Walmart,179.89,10163.57,0
TXN00477,CUST123,2025-02-01 14:08:00,Credit,Shopping,Local Shell Gas,134.39,22113.84,0
TXN00478,CUST122,2025-02-01 15:43:00,Debit,Transport,Costco,75.86,10444.15,0
TXN00479,CUST104,2025-02-01 17:19:00,Credit,Entertainment,Local Shell Gas,35.53,4895.69,0
TXN00480,CUST111,2025-02-01 18:54:00,Debit,Bills,Amazon,160.73,10610.31,0
TXN00481,CUST116,2025-02-01 20:30:00,Debit,Food,Uber,152.66,11092.95,0
TXN00482,CUST122,2025-02-01 22:06:00,Credit,Food,Local Shell Gas,24.97,10469.12,0
TXN00483,CUST112,2025-02-01 23:41:00,Credit,Entertainment,Target,300.46,6534.82,0
TXN00484,CUST122,2025-02-02 01:17:00,Debit,Health,Local Shell Gas,12.99,10456.13,0
TXN00485,CUST124,2025-02-02 02:52:00,Debit,Transport,City Utilities,11.79,10969.96,0
TXN00486,CUST102,2025-02-02 04:28:00,Debit,Bills,Local Shell Gas,29.89,2846.1,0
TXN00487,CUST108,2025-02-02 06:03:00,Debit,Transport,Target,293.24,16115.7,0
TXN00488,CUST116,2025-02-02 07:39:00,Debit,Transport,Costco,93.08,10999.87,0
TXN00489,CUST116,2025-02-02 09:15:00,Debit,Entertainment,Costco,191.11,10808.76,0
TXN00490,CUST119,2025-02-02 10:50:00,Debit,Bills,Target,36.03,15310.97,0
TXN00491,CUST115,2025-02-02 12:26:00,Debit,Entertainment,Uber,85.85,17782.83,0
TXN00492,CUST124,2025-02-02 14:01:00,Debit,Entertainment,Walmart,58.23,10911.73,0
TXN00493,CUST121,2025-02-02 15:37:00,Debit,Health,Amazon,216.11,13589.4,0
TXN00494,CUST112,2025-02-02 17:12:00,Debit,Food,Starbucks,7.74,6527.08,0
TXN00495,CUST118,2025-02-02 18:48:00,Debit,Health,Stripe Vendor,38.54,16513.31,0
TXN00496,CUST116,2025-02-02 20:24:00,Debit,Health,Uber,24.87,10783.89,0
TXN00497,CUST103,2025-02-02 21:59:00,Credit,Entertainment,Local Shell Gas,240.24,24657.11,0
TXN00498,CUST111,2025-02-02 23:35:00,Credit,Health,Stripe Vendor,80.63,10690.94,0
TXN00499,CUST108,2025-02-03 01:10:00,Debit,Health,Stripe Vendor,67.15,16048.55,0
TXN00500,CUST118,2025-02-03 02:46:00,Debit,Shopping,Target,76.63,16436.68,0
TXN00501,CUST111,2025-02-03 04:21:00,Debit,Bills,Netflix,433.74,10257.2,0
TXN00502,CUST108,2025-02-03 05:57:00,Credit,Food,Walmart,232.87,16281.42,0
TXN00503,CUST106,2025-02-03 07:32:00,Debit,Bills,Walmart,152.05,10011.52,0
TXN00504,CUST113,2025-02-03 09:08:00,Debit,Food,Netflix,46.18,19913.76,0
TXN00505,CUST119,2025-02-03 10:44:00,Credit,Shopping,Amazon,26.66,15337.63,0
TXN00506,CUST118,2025-02-03 12:19:00,Debit,Entertainment,Netflix,310.26,16126.42,0
TXN00507,CUST114,2025-02-03 13:55:00,Debit,Food,Starbucks,71.01,5410.44,0
TXN00508,CUST115,2025-02-03 15:30:00,Debit,Food,Starbucks,44.21,17738.62,0
TXN00509,CUST120,2025-02-03 17:06:00,Debit,Food,Target,81.39,11726.94,0
TXN00510,CUST104,2025-02-03 18:41:00,Debit,Shopping,Local Shell Gas,304.9,4590.79,0
TXN00511,CUST102,2025-02-03 20:17:00,Debit,Bills,Stripe Vendor,63.74,2782.36,0
TXN00512,CUST111,2025-02-03 21:53:00,Debit,Shopping,Walmart,104.24,10152.96,0
TXN00513,CUST124,2025-02-03 23:28:00,Debit,Food,Walmart,199.93,10711.8,0
TXN00514,CUST119,2025-02-04 01:04:00,Debit,Health,Netflix,71.85,15265.78,0
TXN00515,CUST120,2025-02-04 02:39:00,Debit,Food,Netflix,36.92,11690.02,0
TXN00516,CUST103,2025-02-04 04:15:00,Credit,Health,Netflix,629.92,25287.03,0
TXN00517,CUST120,2025-02-04 05:50:00,Debit,Entertainment,Amazon,381.39,11308.63,0
TXN00518,CUST122,2025-02-04 07:26:00,Credit,Shopping,Netflix,227.55,10683.68,0
TXN00519,CUST115,2025-02-04 09:01:00,Debit,Health,Local Shell Gas,144.91,17593.71,0
TXN00520,CUST124,2025-02-04 10:37:00,Debit,Shopping,Stripe Vendor,46.92,10664.88,0
TXN00521,CUST106,2025-02-04 12:13:00,Credit,Transport,Uber,298.59,10310.11,0
TXN00522,CUST112,2025-02-04 13:48:00,Debit,Bills,Uber,43.68,6483.4,0
TXN00523,CUST120,2025-02-04 15:24:00,Credit,Transport,Local Shell Gas,198.62,11507.25,0
TXN00524,CUST109,2025-02-04 16:59:00,Debit,Health,City Utilities,305.5,5521.76,0
TXN00525,CUST106,2025-02-04 18:35:00,Debit,Transport,Starbucks,115.86,10194.25,0
TXN00526,CUST113,2025-02-04 20:10:00,Debit,Bills,Uber,199.98,19713.78,0
TXN00527,CUST104,2025-02-04 21:46:00,Credit,Health,Amazon,193.25,4784.04,0
TXN00528,CUST102,2025-02-04 23:22:00,Credit,Entertainment,City Utilities,30.76,2813.12,0
TXN00529,CUST122,2025-02-05 00:57:00,Debit,Entertainment,Costco,137.29,10546.39,0
TXN00530,CUST110,2025-02-05 02:33:00,Debit,Bills,Amazon,16.78,13448.1,0
TXN00531,CUST110,2025-02-05 04:08:00,Debit,Bills,Walmart,90.08,13358.02,0
TXN00532,CUST117,2025-02-05 05:44:00,Debit,Health,Uber,26.24,8549.53,0
TXN00533,CUST114,2025-02-05 07:19:00,Debit,Shopping,Starbucks,69.61,5340.83,0
TXN00534,CUST111,2025-02-05 08:55:00,Debit,Health,Netflix,219.76,9933.2,0
TXN00535,CUST108,2025-02-05 10:30:00,Debit,Shopping,Netflix,527.7,15753.72,0
TXN00536,CUST109,2025-02-05 12:06:00,Credit,Shopping,Stripe Vendor,50.92,5572.68,0
TXN00537,CUST111,2025-02-05 13:42:00,Credit,Shopping,Starbucks,96.1,10029.3,0
TXN00538,CUST116,2025-02-05 15:17:00,Debit,Health,Walmart,90.92,10692.97,0
TXN00539,CUST105,2025-02-05 16:53:00,Credit,Food,Target,375.55,22885.83,0
TXN00540,CUST106,2025-02-05 18:28:00,Debit,Food,Uber,83.14,10111.11,0
TXN00541,CUST113,2025-02-05 20:04:00,Debit,Entertainment,Stripe Vendor,149.12,19564.66,0
TXN00542,CUST112,2025-02-05 21:39:00,Credit,Food,Starbucks,310.8,6794.2,0
TXN00543,CUST107,2025-02-05 23:15:00,Credit,Food,Costco,61.09,17272.65,0
TXN00544,CUST109,2025-02-06 00:51:00,Debit,Shopping,Amazon,283.88,5288.8,0
TXN00545,CUST108,2025-02-06 02:26:00,Debit,Shopping,Walmart,304.33,15449.39,0
TXN00546,CUST117,2025-02-06 04:02:00,Debit,Bills,Starbucks,325.25,8224.28,0
TXN00547,CUST101,2025-02-06 05:37:00,Debit,Shopping,Uber,42.84,12097.41,0
TXN00548,CUST104,2025-02-06 07:13:00,Debit,Health,Amazon,66.37,4717.67,0
TXN00549,CUST104,2025-02-06 08:48:00,Debit,Bills,Starbucks,250.19,4467.48,0
TXN00550,CUST105,2025-02-06 10:24:00,Debit,Bills,Local Shell Gas,58.4,22827.43,0
TXN00551,CUST118,2025-02-06 12:00:00,Debit,Food,Stripe Vendor,115.03,16011.39,0
TXN00552,CUST107,2025-02-06 13:35:00,Debit,Shopping,Starbucks,20.08,17252.57,0
TXN00553,CUST115,2025-02-06 15:11:00,Credit,Food,Local Shell Gas,11.95,17605.66,0
TXN00554,CUST112,2025-02-06 16:46:00,Debit,Shopping,Amazon,68.72,6725.48,0
TXN00555,CUST100,2025-02-06 18:22:00,Debit,Food,Amazon,108.79,7027.94,0
TXN00556,CUST121,2025-02-06 19:57:00,Credit,Food,Amazon,64.85,13654.25,0
TXN00557,CUST119,2025-02-06 21:33:00,Credit,Food,Target,108.45,15374.23,0
TXN00558,CUST116,2025-02-06 23:08:00,Debit,Health,Starbucks,91.85,10601.12,0
TXN00559,CUST106,2025-02-07 00:44:00,Debit,Entertainment,Local Shell Gas,143.89,9967.22,0
TXN00560,CUST124,2025-02-07 02:20:00,Debit,Food,Netflix,130.82,10534.06,0
TXN00561,CUST112,2025-02-07 03:55:00,Credit,Transport,Costco,71.25,6796.73,0
TXN00562,CUST103,2025-02-07 05:31:00,Credit,Transport,Costco,71.41,25358.44,0
TXN00563,CUST103,2025-02-07 07:06:00,Debit,Transport,Local Shell Gas,23.21,25335.23,0
TXN00564,CUST105,2025-02-07 08:42:00,Debit,Health,Netflix,91.4,22736.03,0
TXN00565,CUST118,2025-02-07 10:17:00,Debit,Bills,Walmart,111.17,15900.22,0
TXN00566,CUST111,2025-02-07 11:53:00,Debit,Food,Target,82.66,9946.64,0
TXN00567,CUST121,2025-02-07 13:29:00,Debit,Transport,Local Shell Gas,52.29,13601.96,0
TXN00568,CUST106,2025-02-07 15:04:00,Debit,Health,Uber,158.46,9808.76,0
TXN00569,CUST109,2025-02-07 16:40:00,Debit,Bills,Stripe Vendor,14.31,5274.49,0
TXN00570,CUST118,2025-02-07 18:15:00,Debit,Transport,Stripe Vendor,300.03,15600.19,0
